month,hour,season,day_type,weather,rides,registered,casual,records,average_temp,average_humidity
2011-03,7,Winter,Weekend / holiday,Clear,60,45,15,4,0.31,0.605
2011-03,7,Winter,Weekend / holiday,Light rain / snow,5,5,0,1,0.42,1.0
2011-03,7,Winter,Weekend / holiday,Mist / cloudy,15,10,5,1,0.3,1.0
2011-03,7,Winter,Working day,Clear,1126,1066,60,10,0.23,0.671
2011-03,7,Winter,Working day,Light rain / snow,37,36,1,1,0.38,0.0
2011-03,7,Winter,Working day,Mist / cloudy,340,308,32,3,0.2733,0.8033
2011-03,8,Spring,Weekend / holiday,Clear,80,50,30,2,0.21,0.565
2011-03,8,Spring,Working day,Clear,778,735,43,3,0.22,0.4
2011-03,8,Spring,Working day,Light rain / snow,124,120,4,1,0.26,1.0
2011-03,8,Spring,Working day,Mist / cloudy,1150,1086,64,5,0.316,0.762
2011-03,8,Winter,Weekend / holiday,Clear,172,134,38,4,0.34,0.545
2011-03,8,Winter,Weekend / holiday,Mist / cloudy,54,42,12,2,0.35,1.0
2011-03,8,Winter,Working day,Clear,2506,2373,133,10,0.25,0.64
2011-03,8,Winter,Working day,Light rain / snow,44,43,1,1,0.38,0.0
2011-03,8,Winter,Working day,Mist / cloudy,743,682,61,3,0.2867,0.7867
2011-03,9,Spring,Weekend / holiday,Clear,154,105,49,2,0.23,0.48
2011-03,9,Spring,Working day,Clear,338,306,32,2,0.26,0.38
2011-03,9,Spring,Working day,Light rain / snow,132,126,6,1,0.26,0.93
2011-03,9,Spring,Working day,Mist / cloudy,859,798,61,6,0.31,0.65
2011-03,9,Winter,Weekend / holiday,Clear,299,196,103,4,0.35,0.5275
2011-03,9,Winter,Weekend / holiday,Mist / cloudy,85,66,19,2,0.37,0.965
2011-03,9,Winter,Working day,Clear,1387,1280,107,9,0.2822,0.5456
2011-03,9,Winter,Working day,Light rain / snow,24,23,1,1,0.4,0.0
2011-03,9,Winter,Working day,Mist / cloudy,608,570,38,4,0.295,0.7775
2011-03,10,Spring,Weekend / holiday,Clear,125,93,32,1,0.26,0.41
2011-03,10,Spring,Weekend / holiday,Mist / cloudy,86,59,27,1,0.22,0.55
2011-03,10,Spring,Working day,Clear,196,146,50,3,0.2667,0.34
2011-03,10,Spring,Working day,Light rain / snow,69,54,15,1,0.26,0.93
2011-03,10,Spring,Working day,Mist / cloudy,390,306,84,5,0.352,0.7
2011-03,10,Winter,Weekend / holiday,Clear,361,249,112,3,0.3933,0.5033
2011-03,10,Winter,Weekend / holiday,Mist / cloudy,270,177,93,3,0.36,0.7933
2011-03,10,Winter,Working day,Clear,603,468,135,8,0.315,0.4988
2011-03,10,Winter,Working day,Light rain / snow,17,17,0,1,0.4,0.0
2011-03,10,Winter,Working day,Mist / cloudy,352,260,92,5,0.32,0.624
2011-03,11,Spring,Weekend / holiday,Clear,168,93,75,1,0.28,0.38
2011-03,11,Spring,Weekend / holiday,Mist / cloudy,108,85,23,1,0.24,0.48
2011-03,11,Spring,Working day,Clear,161,122,39,2,0.37,0.48
2011-03,11,Spring,Working day,Light rain / snow,58,52,6,1,0.28,0.93
2011-03,11,Spring,Working day,Mist / cloudy,449,327,122,6,0.3333,0.5667
2011-03,11,Winter,Weekend / holiday,Clear,699,393,306,4,0.395,0.4125
2011-03,11,Winter,Weekend / holiday,Mist / cloudy,221,160,61,2,0.41,0.88
2011-03,11,Winter,Working day,Clear,644,482,162,8,0.3375,0.4662
2011-03,11,Winter,Working day,Light rain / snow,11,5,6,1,0.4,0.0
2011-03,11,Winter,Working day,Mist / cloudy,371,276,95,5,0.34,0.592
2011-03,12,Spring,Weekend / holiday,Clear,227,129,98,1,0.3,0.36
2011-03,12,Spring,Weekend / holiday,Mist / cloudy,163,120,43,1,0.26,0.44
2011-03,12,Spring,Working day,Clear,372,271,101,3,0.3733,0.38
2011-03,12,Spring,Working day,Light rain / snow,90,73,17,1,0.28,0.93
2011-03,12,Spring,Working day,Mist / cloudy,421,347,74,5,0.336,0.61
2011-03,12,Winter,Weekend / holiday,Clear,847,476,371,4,0.405,0.41
2011-03,12,Winter,Weekend / holiday,Mist / cloudy,246,190,56,2,0.45,0.805
2011-03,12,Winter,Working day,Clear,632,497,135,7,0.3457,0.3914
2011-03,12,Winter,Working day,Light rain / snow,34,30,4,1,0.42,0.0
2011-03,12,Winter,Working day,Mist / cloudy,693,508,185,6,0.39,0.5367
2011-03,13,Spring,Weekend / holiday,Clear,386,245,141,2,0.31,0.36
2011-03,13,Spring,Working day,Clear,348,269,79,3,0.3867,0.3633
2011-03,13,Spring,Working day,Light rain / snow,176,149,27,2,0.32,0.87
2011-03,13,Spring,Working day,Mist / cloudy,394,320,74,4,0.37,0.5075
2011-03,13,Winter,Weekend / holiday,Clear,882,461,421,4,0.425,0.3925
2011-03,13,Winter,Weekend / holiday,Mist / cloudy,295,213,82,2,0.46,0.805
2011-03,13,Winter,Working day,Clear,797,611,186,8,0.385,0.3713
2011-03,13,Winter,Working day,Light rain / snow,12,11,1,1,0.42,0.0
2011-03,13,Winter,Working day,Mist / cloudy,504,395,109,5,0.396,0.552
2011-03,14,Spring,Weekend / holiday,Clear,380,226,154,2,0.33,0.325
2011-03,14,Spring,Working day,Clear,400,305,95,4,0.385,0.3025
2011-03,14,Spring,Working day,Light rain / snow,76,49,27,1,0.3,0.87
2011-03,14,Spring,Working day,Mist / cloudy,348,266,82,4,0.39,0.6675
2011-03,14,Winter,Weekend / holiday,Clear,1007,480,527,4,0.44,0.38
2011-03,14,Winter,Weekend / holiday,Light rain / snow,39,27,12,1,0.44,1.0
2011-03,14,Winter,Weekend / holiday,Mist / cloudy,198,118,80,1,0.48,0.59
2011-03,14,Winter,Working day,Clear,718,507,211,7,0.4171,0.3429
2011-03,14,Winter,Working day,Light rain / snow,12,12,0,1,0.44,0.0
2011-03,14,Winter,Working day,Mist / cloudy,499,374,125,6,0.3733,0.5033
2011-03,15,Spring,Weekend / holiday,Clear,391,220,171,2,0.33,0.325
2011-03,15,Spring,Working day,Clear,293,197,96,3,0.4,0.3033
2011-03,15,Spring,Working day,Light rain / snow,135,117,18,2,0.29,0.84
2011-03,15,Spring,Working day,Mist / cloudy,404,296,108,4,0.395,0.62
2011-03,15,Winter,Weekend / holiday,Clear,1107,535,572,4,0.45,0.36
2011-03,15,Winter,Weekend / holiday,Light rain / snow,7,4,3,1,0.44,1.0
2011-03,15,Winter,Weekend / holiday,Mist / cloudy,205,122,83,1,0.46,0.63
2011-03,15,Winter,Working day,Clear,670,521,149,7,0.3886,0.3229
2011-03,15,Winter,Working day,Light rain / snow,14,11,3,1,0.44,0.0
2011-03,15,Winter,Working day,Mist / cloudy,640,461,179,6,0.42,0.5
2011-03,16,Spring,Weekend / holiday,Clear,391,228,163,2,0.34,0.285
2011-03,16,Spring,Working day,Clear,433,366,67,3,0.4067,0.29
2011-03,16,Spring,Working day,Light rain / snow,36,36,0,1,0.28,0.87
2011-03,16,Spring,Working day,Mist / cloudy,596,512,84,5,0.376,0.652
2011-03,16,Winter,Weekend / holiday,Clear,1028,537,491,4,0.46,0.3625
2011-03,16,Winter,Weekend / holiday,Light rain / snow,11,8,3,1,0.36,1.0
2011-03,16,Winter,Weekend / holiday,Mist / cloudy,204,130,74,1,0.48,0.59
2011-03,16,Winter,Working day,Clear,1113,873,240,9,0.4222,0.3356
2011-03,16,Winter,Working day,Light rain / snow,21,20,1,1,0.42,0.0
2011-03,16,Winter,Working day,Mist / cloudy,490,411,79,4,0.365,0.6175
2011-03,17,Spring,Weekend / holiday,Clear,362,210,152,2,0.32,0.275
2011-03,17,Spring,Working day,Clear,858,757,101,3,0.4133,0.2833
2011-03,17,Spring,Working day,Light rain / snow,116,105,11,1,0.26,0.93
2011-03,17,Spring,Working day,Mist / cloudy,1171,1052,119,5,0.372,0.666
2011-03,17,Winter,Weekend / holiday,Clear,958,540,418,4,0.445,0.3775
2011-03,17,Winter,Weekend / holiday,Light rain / snow,25,23,2,1,0.34,1.0
2011-03,17,Winter,Weekend / holiday,Mist / cloudy,164,104,60,1,0.48,0.59
2011-03,17,Winter,Working day,Clear,2332,1999,333,9,0.4133,0.3367
2011-03,17,Winter,Working day,Mist / cloudy,1003,902,101,5,0.388,0.484
2011-03,18,Spring,Weekend / holiday,Clear,137,105,32,1,0.3,0.33
2011-03,18,Spring,Weekend / holiday,Mist / cloudy,153,89,64,1,0.32,0.21
2011-03,18,Spring,Working day,Clear,1045,933,112,4,0.365,0.3125
2011-03,18,Spring,Working day,Light rain / snow,238,218,20,1,0.38,0.82
2011-03,18,Spring,Working day,Mist / cloudy,752,673,79,4,0.345,0.7825
2011-03,18,Winter,Weekend / holiday,Clear,665,406,259,4,0.415,0.42
2011-03,18,Winter,Weekend / holiday,Light rain / snow,23,23,0,1,0.32,1.0
2011-03,18,Winter,Weekend / holiday,Mist / cloudy,152,115,37,1,0.48,0.59
2011-03,18,Winter,Working day,Clear,1779,1587,192,8,0.38,0.3538
2011-03,18,Winter,Working day,Light rain / snow,82,80,2,1,0.44,0.0
2011-03,18,Winter,Working day,Mist / cloudy,1147,1026,121,5,0.388,0.608
2011-03,19,Spring,Weekend / holiday,Clear,103,80,23,1,0.3,0.31
2011-03,19,Spring,Weekend / holiday,Mist / cloudy,138,93,45,1,0.28,0.45
2011-03,19,Spring,Working day,Clear,722,647,75,4,0.38,0.4025
2011-03,19,Spring,Working day,Light rain / snow,159,147,12,1,0.38,0.82
2011-03,19,Spring,Working day,Mist / cloudy,501,453,48,4,0.325,0.675
2011-03,19,Winter,Weekend / holiday,Clear,446,333,113,4,0.395,0.45
2011-03,19,Winter,Weekend / holiday,Light rain / snow,11,11,0,1,0.3,1.0
2011-03,19,Winter,Weekend / holiday,Mist / cloudy,89,62,27,1,0.46,0.67
2011-03,19,Winter,Working day,Clear,1442,1302,140,10,0.362,0.443
2011-03,19,Winter,Working day,Light rain / snow,56,51,5,1,0.44,0.0
2011-03,19,Winter,Working day,Mist / cloudy,454,411,43,3,0.3733,0.66
2011-03,20,Spring,Weekend / holiday,Clear,57,50,7,1,0.28,0.36
2011-03,20,Spring,Weekend / holiday,Mist / cloudy,85,67,18,1,0.28,0.45
2011-03,20,Spring,Working day,Clear,484,442,42,4,0.38,0.42
2011-03,20,Spring,Working day,Light rain / snow,204,191,13,3,0.2933,0.91
2011-03,20,Spring,Working day,Mist / cloudy,216,191,25,2,0.37,0.465
2011-03,20,Winter,Weekend / holiday,Clear,338,233,105,4,0.375,0.49
2011-03,20,Winter,Weekend / holiday,Light rain / snow,11,8,3,1,0.28,1.0
2011-03,20,Winter,Weekend / holiday,Mist / cloudy,70,58,12,1,0.44,0.77
2011-03,20,Winter,Working day,Clear,912,793,119,9,0.3511,0.4633
2011-03,20,Winter,Working day,Light rain / snow,38,29,9,1,0.36,0.0
2011-03,20,Winter,Working day,Mist / cloudy,387,355,32,4,0.345,0.705
2011-03,21,Spring,Weekend / holiday,Clear,36,29,7,1,0.26,0.41
2011-03,21,Spring,Weekend / holiday,Mist / cloudy,51,36,15,1,0.26,0.44
2011-03,21,Spring,Working day,Clear,313,276,37,4,0.345,0.555
2011-03,21,Spring,Working day,Light rain / snow,22,22,0,1,0.32,1.0
2011-03,21,Spring,Working day,Mist / cloudy,249,207,42,4,0.31,0.6975
2011-03,21,Winter,Weekend / holiday,Clear,233,168,65,3,0.36,0.5167
2011-03,21,Winter,Weekend / holiday,Light rain / snow,7,6,1,1,0.24,0.93
2011-03,21,Winter,Weekend / holiday,Mist / cloudy,121,99,22,2,0.39,0.625
2011-03,21,Winter,Working day,Clear,628,560,68,8,0.3425,0.4575
2011-03,21,Winter,Working day,Light rain / snow,83,80,3,2,0.34,0.405
2011-03,21,Winter,Working day,Mist / cloudy,263,234,29,4,0.335,0.6825
2011-03,22,Spring,Weekend / holiday,Clear,30,25,5,1,0.26,0.41
2011-03,22,Spring,Weekend / holiday,Mist / cloudy,63,46,17,1,0.28,0.41
2011-03,22,Spring,Working day,Clear,235,208,27,4,0.34,0.56
2011-03,22,Spring,Working day,Light rain / snow,75,65,10,2,0.26,0.93
2011-03,22,Spring,Working day,Mist / cloudy,157,135,22,3,0.3333,0.63
2011-03,22,Winter,Weekend / holiday,Clear,172,130,42,3,0.3533,0.5467
2011-03,22,Winter,Weekend / holiday,Mist / cloudy,111,87,24,3,0.3267,0.7667
2011-03,22,Winter,Working day,Clear,598,485,113,10,0.324,0.512
2011-03,22,Winter,Working day,Light rain / snow,21,17,4,1,0.32,0.93
2011-03,22,Winter,Working day,Mist / cloudy,114,98,16,3,0.3533,0.4967
2011-03,23,Spring,Weekend / holiday,Clear,19,16,3,1,0.26,0.44
2011-03,23,Spring,Weekend / holiday,Mist / cloudy,41,31,10,1,0.26,0.44
2011-03,23,Spring,Working day,Clear,82,64,18,3,0.3267,0.59
2011-03,23,Spring,Working day,Light rain / snow,65,58,7,3,0.2733,0.9433
2011-03,23,Spring,Working day,Mist / cloudy,106,86,20,3,0.3267,0.51
2011-03,23,Winter,Weekend / holiday,Clear,127,98,29,3,0.34,0.57
2011-03,23,Winter,Weekend / holiday,Light rain / snow,24,11,13,1,0.34,0.61
2011-03,23,Winter,Weekend / holiday,Mist / cloudy,53,43,10,2,0.33,0.885
2011-03,23,Winter,Working day,Clear,243,217,26,8,0.3125,0.545
2011-03,23,Winter,Working day,Light rain / snow,45,43,2,2,0.34,0.465
2011-03,23,Winter,Working day,Mist / cloudy,173,140,33,4,0.35,0.645
2011-04,0,Spring,Weekend / holiday,Clear,162,118,44,3,0.42,0.7167
2011-04,0,Spring,Weekend / holiday,Mist / cloudy,316,259,57,7,0.3629,0.7814
2011-04,0,Spring,Working day,Clear,437,339,98,15,0.4893,0.612
2011-04,0,Spring,Working day,Light rain / snow,18,16,2,2,0.39,1.0
2011-04,0,Spring,Working day,Mist / cloudy,64,46,18,3,0.46,0.7533
2011-04,1,Spring,Weekend / holiday,Clear,166,128,38,5,0.384,0.686
2011-04,1,Spring,Weekend / holiday,Mist / cloudy,180,146,34,5,0.36,0.83
2011-04,1,Spring,Working day,Clear,202,135,67,14,0.4571,0.6686
2011-04,1,Spring,Working day,Light rain / snow,19,9,10,2,0.44,0.785
2011-04,1,Spring,Working day,Mist / cloudy,43,26,17,4,0.495,0.7725
2011-04,2,Spring,Weekend / holiday,Clear,164,119,45,5,0.36,0.742
2011-04,2,Spring,Weekend / holiday,Light rain / snow,17,14,3,1,0.32,1.0
2011-04,2,Spring,Weekend / holiday,Mist / cloudy,142,111,31,4,0.375,0.7875
2011-04,2,Spring,Working day,Clear,130,75,55,14,0.44,0.7264
2011-04,2,Spring,Working day,Light rain / snow,22,19,3,3,0.3333,0.8967
2011-04,2,Spring,Working day,Mist / cloudy,40,19,21,3,0.5867,0.6967
2011-04,3,Spring,Weekend / holiday,Clear,72,52,20,5,0.368,0.734
2011-04,3,Spring,Weekend / holiday,Light rain / snow,18,15,3,2,0.31,1.0
2011-04,3,Spring,Weekend / holiday,Mist / cloudy,47,33,14,3,0.3867,0.76
2011-04,3,Spring,Working day,Clear,50,25,25,10,0.402,0.692
2011-04,3,Spring,Working day,Light rain / snow,3,3,0,2,0.37,0.85
2011-04,3,Spring,Working day,Mist / cloudy,36,24,12,7,0.5057,0.77
2011-04,4,Spring,Weekend / holiday,Clear,23,18,5,5,0.352,0.784
2011-04,4,Spring,Weekend / holiday,Light rain / snow,8,6,2,2,0.32,1.0
2011-04,4,Spring,Weekend / holiday,Mist / cloudy,17,11,6,3,0.38,0.78
2011-04,4,Spring,Working day,Clear,55,42,13,12,0.4117,0.7642
2011-04,4,Spring,Working day,Light rain / snow,5,4,1,2,0.45,0.91
2011-04,4,Spring,Working day,Mist / cloudy,30,19,11,6,0.4533,0.8
2011-04,5,Spring,Weekend / holiday,Clear,40,27,13,5,0.384,0.73
2011-04,5,Spring,Weekend / holiday,Light rain / snow,7,6,1,1,0.34,1.0
2011-04,5,Spring,Weekend / holiday,Mist / cloudy,18,16,2,4,0.32,0.87
2011-04,5,Spring,Working day,Clear,141,136,5,10,0.392,0.736
2011-04,5,Spring,Working day,Light rain / snow,22,20,2,3,0.36,0.9367
2011-04,5,Spring,Working day,Mist / cloudy,104,97,7,7,0.4829,0.7971
2011-04,6,Spring,Weekend / holiday,Clear,121,88,33,5,0.332,0.68
2011-04,6,Spring,Weekend / holiday,Light rain / snow,10,9,1,1,0.4,0.82
2011-04,6,Spring,Weekend / holiday,Mist / cloudy,41,31,10,4,0.375,0.965
2011-04,6,Spring,Working day,Clear,638,606,32,10,0.41,0.741
2011-04,6,Spring,Working day,Light rain / snow,62,59,3,2,0.31,0.935
2011-04,6,Spring,Working day,Mist / cloudy,484,457,27,8,0.48,0.8075
2011-04,7,Spring,Weekend / holiday,Clear,246,200,46,4,0.37,0.58
2011-04,7,Spring,Weekend / holiday,Light rain / snow,19,17,2,1,0.34,1.0
2011-04,7,Spring,Weekend / holiday,Mist / cloudy,97,65,32,5,0.364,0.89
2011-04,7,Spring,Working day,Clear,1241,1155,86,6,0.44,0.6883
2011-04,7,Spring,Working day,Light rain / snow,278,267,11,3,0.3133,0.9333
2011-04,7,Spring,Working day,Mist / cloudy,2039,1904,135,11,0.4836,0.7227
2011-04,8,Spring,Weekend / holiday,Clear,631,516,115,6,0.3967,0.6383
2011-04,8,Spring,Weekend / holiday,Light rain / snow,45,38,7,1,0.4,0.87
2011-04,8,Spring,Weekend / holiday,Mist / cloudy,156,117,39,3,0.3533,0.9567
2011-04,8,Spring,Working day,Clear,2892,2695,197,8,0.4825,0.6713
2011-04,8,Spring,Working day,Light rain / snow,768,725,43,4,0.395,0.89
2011-04,8,Spring,Working day,Mist / cloudy,2763,2580,183,8,0.465,0.7087
2011-04,9,Spring,Weekend / holiday,Clear,755,532,223,5,0.452,0.574
2011-04,9,Spring,Weekend / holiday,Light rain / snow,29,27,2,1,0.4,1.0
2011-04,9,Spring,Weekend / holiday,Mist / cloudy,334,241,93,4,0.36,0.8525
2011-04,9,Spring,Working day,Clear,1308,1137,171,7,0.5114,0.6043
2011-04,9,Spring,Working day,Light rain / snow,640,576,64,5,0.46,0.786
2011-04,9,Spring,Working day,Mist / cloudy,1289,1123,166,8,0.465,0.7
2011-04,10,Spring,Weekend / holiday,Clear,1116,671,445,5,0.48,0.528
2011-04,10,Spring,Weekend / holiday,Light rain / snow,22,21,1,1,0.42,0.94
2011-04,10,Spring,Weekend / holiday,Mist / cloudy,566,377,189,4,0.38,0.7975
2011-04,10,Spring,Working day,Clear,863,599,264,8,0.515,0.5613
2011-04,10,Spring,Working day,Light rain / snow,68,59,9,2,0.42,0.815
2011-04,10,Spring,Working day,Mist / cloudy,866,624,242,10,0.49,0.713
2011-04,11,Spring,Weekend / holiday,Clear,1321,778,543,5,0.512,0.488
2011-04,11,Spring,Weekend / holiday,Light rain / snow,31,27,4,1,0.42,0.94
2011-04,11,Spring,Weekend / holiday,Mist / cloudy,774,490,284,4,0.405,0.7575
2011-04,11,Spring,Working day,Clear,1197,853,344,10,0.536,0.547
2011-04,11,Spring,Working day,Light rain / snow,125,101,24,2,0.33,0.735
2011-04,11,Spring,Working day,Mist / cloudy,820,598,222,8,0.5275,0.6913
2011-04,12,Spring,Weekend / holiday,Clear,1962,1144,818,6,0.5233,0.535
2011-04,12,Spring,Weekend / holiday,Light rain / snow,184,100,84,1,0.32,0.81
2011-04,12,Spring,Weekend / holiday,Mist / cloudy,464,285,179,3,0.4133,0.8567
2011-04,12,Spring,Working day,Clear,1645,1248,397,10,0.57,0.508
2011-04,12,Spring,Working day,Light rain / snow,255,195,60,3,0.38,0.7467
2011-04,12,Spring,Working day,Mist / cloudy,811,618,193,7,0.5257,0.6486
2011-04,13,Spring,Weekend / holiday,Clear,2498,1358,1140,8,0.505,0.5775
2011-04,13,Spring,Weekend / holiday,Light rain / snow,58,49,9,1,0.46,0.94
2011-04,13,Spring,Weekend / holiday,Mist / cloudy,222,108,114,1,0.36,0.81
2011-04,13,Spring,Working day,Clear,1711,1283,428,10,0.588,0.471
2011-04,13,Spring,Working day,Light rain / snow,188,156,32,3,0.4133,0.77
2011-04,13,Spring,Working day,Mist / cloudy,810,616,194,7,0.5257,0.6529
2011-04,14,Spring,Weekend / holiday,Clear,2417,1239,1178,7,0.5486,0.5143
2011-04,14,Spring,Weekend / holiday,Light rain / snow,253,142,111,2,0.42,0.795
2011-04,14,Spring,Weekend / holiday,Mist / cloudy,212,118,94,1,0.36,0.81
2011-04,14,Spring,Working day,Clear,1624,1211,413,10,0.62,0.49
2011-04,14,Spring,Working day,Light rain / snow,51,46,5,2,0.34,0.87
2011-04,14,Spring,Working day,Mist / cloudy,832,582,250,8,0.5275,0.57
2011-04,15,Spring,Weekend / holiday,Clear,2112,1172,940,6,0.5667,0.5533
2011-04,15,Spring,Weekend / holiday,Light rain / snow,214,126,88,2,0.43,0.795
2011-04,15,Spring,Weekend / holiday,Mist / cloudy,493,234,259,2,0.41,0.6
2011-04,15,Spring,Working day,Clear,1746,1272,474,12,0.6067,0.4492
2011-04,15,Spring,Working day,Light rain / snow,100,86,14,2,0.34,0.87
2011-04,15,Spring,Working day,Mist / cloudy,859,606,253,6,0.5633,0.5533
2011-04,16,Spring,Weekend / holiday,Clear,2031,1156,875,6,0.56,0.5083
2011-04,16,Spring,Weekend / holiday,Light rain / snow,33,27,6,1,0.5,0.88
2011-04,16,Spring,Weekend / holiday,Mist / cloudy,782,427,355,3,0.4533,0.6167
2011-04,16,Spring,Working day,Clear,3156,2526,630,15,0.588,0.4687
2011-04,16,Spring,Working day,Light rain / snow,62,58,4,1,0.34,0.87
2011-04,16,Spring,Working day,Mist / cloudy,713,579,134,4,0.525,0.6175
2011-04,17,Spring,Weekend / holiday,Clear,1611,907,704,5,0.552,0.53
2011-04,17,Spring,Weekend / holiday,Light rain / snow,15,14,1,1,0.5,0.88
2011-04,17,Spring,Weekend / holiday,Mist / cloudy,1098,674,424,4,0.465,0.6125
2011-04,17,Spring,Working day,Clear,5585,4769,816,14,0.5714,0.4529
2011-04,17,Spring,Working day,Light rain / snow,1029,921,108,4,0.435,0.865
2011-04,17,Spring,Working day,Mist / cloudy,940,831,109,2,0.63,0.41
2011-04,18,Spring,Weekend / holiday,Clear,1713,1060,653,6,0.5333,0.585
2011-04,18,Spring,Weekend / holiday,Mist / cloudy,650,478,172,4,0.45,0.685
2011-04,18,Spring,Working day,Clear,5458,4718,740,14,0.56,0.44
2011-04,18,Spring,Working day,Light rain / snow,749,670,79,4,0.435,0.865
2011-04,18,Spring,Working day,Mist / cloudy,807,685,122,2,0.63,0.435
2011-04,19,Spring,Weekend / holiday,Clear,1368,900,468,6,0.49,0.605
2011-04,19,Spring,Weekend / holiday,Light rain / snow,194,132,62,1,0.6,0.83
2011-04,19,Spring,Weekend / holiday,Mist / cloudy,345,238,107,3,0.44,0.7333
2011-04,19,Spring,Working day,Clear,4387,3704,683,16,0.5488,0.4769
2011-04,19,Spring,Working day,Light rain / snow,108,100,8,2,0.31,0.93
2011-04,19,Spring,Working day,Mist / cloudy,406,375,31,2,0.46,0.77
2011-04,20,Spring,Weekend / holiday,Clear,542,383,159,4,0.44,0.5825
2011-04,20,Spring,Weekend / holiday,Light rain / snow,237,175,62,3,0.4867,0.7267
2011-04,20,Spring,Weekend / holiday,Mist / cloudy,394,304,90,3,0.44,0.8367
2011-04,20,Spring,Working day,Clear,2719,2310,409,15,0.5267,0.5233
2011-04,20,Spring,Working day,Light rain / snow,47,39,8,1,0.32,0.87
2011-04,20,Spring,Working day,Mist / cloudy,507,426,81,4,0.48,0.6775
2011-04,21,Spring,Weekend / holiday,Clear,432,319,113,4,0.425,0.6325
2011-04,21,Spring,Weekend / holiday,Light rain / snow,61,53,8,1,0.54,0.94
2011-04,21,Spring,Weekend / holiday,Mist / cloudy,371,295,76,5,0.436,0.78
2011-04,21,Spring,Working day,Clear,2130,1767,363,14,0.5129,0.5593
2011-04,21,Spring,Working day,Light rain / snow,28,23,5,1,0.3,0.93
2011-04,21,Spring,Working day,Mist / cloudy,463,396,67,5,0.472,0.688
2011-04,22,Spring,Weekend / holiday,Clear,361,270,91,5,0.42,0.608
2011-04,22,Spring,Weekend / holiday,Light rain / snow,69,62,7,2,0.48,1.0
2011-04,22,Spring,Weekend / holiday,Mist / cloudy,336,244,92,3,0.44,0.8433
2011-04,22,Spring,Working day,Clear,1268,1062,206,12,0.465,0.5458
2011-04,22,Spring,Working day,Light rain / snow,24,21,3,1,0.3,1.0
2011-04,22,Spring,Working day,Mist / cloudy,629,503,126,7,0.52,0.7429
2011-04,23,Spring,Weekend / holiday,Clear,297,210,87,5,0.412,0.666
2011-04,23,Spring,Weekend / holiday,Light rain / snow,42,37,5,1,0.54,1.0
2011-04,23,Spring,Weekend / holiday,Mist / cloudy,273,217,56,4,0.43,0.8325
2011-04,23,Spring,Working day,Clear,744,610,134,12,0.4483,0.5867
2011-04,23,Spring,Working day,Light rain / snow,71,55,16,2,0.45,0.765
2011-04,23,Spring,Working day,Mist / cloudy,391,304,87,6,0.5,0.765
2011-05,0,Spring,Weekend / holiday,Clear,691,526,165,7,0.5371,0.8271
2011-05,0,Spring,Weekend / holiday,Mist / cloudy,241,190,51,3,0.5067,0.8233
2011-05,0,Spring,Working day,Clear,589,395,194,11,0.52,0.7545
2011-05,0,Spring,Working day,Light rain / snow,62,54,8,2,0.56,0.8
2011-05,0,Spring,Working day,Mist / cloudy,280,205,75,8,0.54,0.8337
2011-05,1,Spring,Weekend / holiday,Clear,487,394,93,7,0.5314,0.8386
2011-05,1,Spring,Weekend / holiday,Mist / cloudy,193,163,30,3,0.5133,0.81
2011-05,1,Spring,Working day,Clear,378,246,132,14,0.51,0.7993
2011-05,1,Spring,Working day,Light rain / snow,28,14,14,3,0.5467,0.8433
2011-05,1,Spring,Working day,Mist / cloudy,61,48,13,4,0.55,0.7975
2011-05,2,Spring,Weekend / holiday,Clear,423,329,94,8,0.5225,0.83
2011-05,2,Spring,Weekend / holiday,Mist / cloudy,102,74,28,2,0.51,0.94
2011-05,2,Spring,Working day,Clear,127,87,40,11,0.4818,0.7918
2011-05,2,Spring,Working day,Light rain / snow,23,16,7,4,0.535,0.88
